Episode, Total Reward, Epsilon
972,13329.00, 0.0015
973,13769.00, 0.0015
974,13119.00, 0.0015
975,12079.00, 0.0015
976,12029.00, 0.0015
977,11259.00, 0.0015
978,13649.00, 0.0015
979,12439.00, 0.0015
980,13519.00, 0.0015
981,11349.00, 0.0015
982,12708.00, 0.0015
983,13309.00, 0.0014
984,11019.00, 0.0014
985,12079.00, 0.0014
986,12669.00, 0.0014
987,14469.00, 0.0014
988,12469.00, 0.0014
989,13258.00, 0.0014
990,12969.00, 0.0014
991,12649.00, 0.0014
992,11769.00, 0.0014
993,13317.00, 0.0014
994,13509.00, 0.0014
995,12589.00, 0.0014
996,13259.00, 0.0014
997,12929.00, 0.0014
998,12379.00, 0.0013
999,11609.00, 0.0013
1000,13329.00, 0.0013
