Episode, Total Reward, Epsilon
914,5094.00, 0.0020
915,3269.00, 0.0020
916,4474.00, 0.0020
917,4063.00, 0.0020
918,3252.00, 0.0020
919,3969.00, 0.0020
920,3522.00, 0.0020
921,2243.00, 0.0020
922,3039.00, 0.0020
923,4388.00, 0.0020
924,3393.00, 0.0019
925,5344.00, 0.0019
926,4924.00, 0.0019
927,2968.00, 0.0019
928,3304.00, 0.0019
929,4507.00, 0.0019
930,4219.00, 0.0019
931,3302.00, 0.0019
932,3274.00, 0.0019
933,4317.00, 0.0019
934,2443.00, 0.0019
935,4744.00, 0.0018
936,3011.00, 0.0018
937,4059.00, 0.0018
938,4588.00, 0.0018
939,2816.00, 0.0018
940,4790.00, 0.0018
941,4069.00, 0.0018
942,3224.00, 0.0018
943,3894.00, 0.0018
944,3116.00, 0.0018
945,2954.00, 0.0018
946,3666.00, 0.0017
947,4234.00, 0.0017
948,4854.00, 0.0017
949,4234.00, 0.0017
950,2686.00, 0.0017
951,4824.00, 0.0017
952,4529.00, 0.0017
953,3304.00, 0.0017
954,3996.00, 0.0017
955,5513.00, 0.0017
956,3044.00, 0.0017
957,3458.00, 0.0017
958,3524.00, 0.0016
959,3879.00, 0.0016
960,3012.00, 0.0016
961,3489.00, 0.0016
962,4292.00, 0.0016
963,3426.00, 0.0016
964,3714.00, 0.0016
965,3567.00, 0.0016
966,4279.00, 0.0016
967,3158.00, 0.0016
968,3939.00, 0.0016
969,3129.00, 0.0016
970,2324.00, 0.0015
971,4664.00, 0.0015
972,4594.00, 0.0015
973,2674.00, 0.0015
974,4254.00, 0.0015
975,4213.00, 0.0015
976,4904.00, 0.0015
977,4593.00, 0.0015
978,4089.00, 0.0015
979,3486.00, 0.0015
980,3420.00, 0.0015
981,3174.00, 0.0015
982,4308.00, 0.0015
983,4567.00, 0.0014
984,3683.00, 0.0014
985,3784.00, 0.0014
986,4527.00, 0.0014
987,3434.00, 0.0014
988,1763.00, 0.0014
989,3444.00, 0.0014
990,4103.00, 0.0014
991,4793.00, 0.0014
992,3559.00, 0.0014
993,3989.00, 0.0014
994,3018.00, 0.0014
995,3457.00, 0.0014
996,4754.00, 0.0014
997,5064.00, 0.0014
998,5644.00, 0.0013
999,3154.00, 0.0013
1000,4561.00, 0.0013
