Episode, Total Reward, Epsilon
769,94.00, 0.0042
770,94.00, 0.0042
771,94.00, 0.0042
772,54.00, 0.0042
773,94.00, 0.0042
774,94.00, 0.0041
775,94.00, 0.0041
776,94.00, 0.0041
777,94.00, 0.0041
778,94.00, 0.0040
779,94.00, 0.0040
780,94.00, 0.0040
781,94.00, 0.0040
782,94.00, 0.0040
783,94.00, 0.0039
784,94.00, 0.0039
785,94.00, 0.0039
786,94.00, 0.0039
787,94.00, 0.0039
788,94.00, 0.0039
789,94.00, 0.0038
790,94.00, 0.0038
791,94.00, 0.0038
792,54.00, 0.0038
793,94.00, 0.0038
794,94.00, 0.0037
795,94.00, 0.0037
796,94.00, 0.0037
797,94.00, 0.0037
798,94.00, 0.0037
799,94.00, 0.0036
800,94.00, 0.0036
801,94.00, 0.0036
802,94.00, 0.0036
803,94.00, 0.0036
804,94.00, 0.0036
805,94.00, 0.0035
806,94.00, 0.0035
807,94.00, 0.0035
808,94.00, 0.0035
809,94.00, 0.0035
810,94.00, 0.0034
811,94.00, 0.0034
812,94.00, 0.0034
813,94.00, 0.0034
814,94.00, 0.0034
815,94.00, 0.0034
816,94.00, 0.0033
817,94.00, 0.0033
818,94.00, 0.0033
819,54.00, 0.0033
820,94.00, 0.0033
821,94.00, 0.0033
822,94.00, 0.0032
823,94.00, 0.0032
824,94.00, 0.0032
825,94.00, 0.0032
826,94.00, 0.0032
827,94.00, 0.0032
828,94.00, 0.0032
829,94.00, 0.0031
830,94.00, 0.0031
831,54.00, 0.0031
832,92.00, 0.0031
833,92.00, 0.0031
834,92.00, 0.0031
835,92.00, 0.0030
836,92.00, 0.0030
837,92.00, 0.0030
838,92.00, 0.0030
839,92.00, 0.0030
840,92.00, 0.0030
841,92.00, 0.0030
842,92.00, 0.0029
843,92.00, 0.0029
844,92.00, 0.0029
845,92.00, 0.0029
846,92.00, 0.0029
847,92.00, 0.0029
848,92.00, 0.0029
849,92.00, 0.0028
850,92.00, 0.0028
851,92.00, 0.0028
852,94.00, 0.0028
853,92.00, 0.0028
854,92.00, 0.0028
855,92.00, 0.0028
856,92.00, 0.0027
857,92.00, 0.0027
858,92.00, 0.0027
859,92.00, 0.0027
860,94.00, 0.0027
861,94.00, 0.0027
862,94.00, 0.0027
863,94.00, 0.0026
864,94.00, 0.0026
865,94.00, 0.0026
866,94.00, 0.0026
867,94.00, 0.0026
868,94.00, 0.0026
869,94.00, 0.0026
870,94.00, 0.0026
871,94.00, 0.0025
872,94.00, 0.0025
873,94.00, 0.0025
874,94.00, 0.0025
875,94.00, 0.0025
876,94.00, 0.0025
877,94.00, 0.0025
878,94.00, 0.0025
879,94.00, 0.0024
880,94.00, 0.0024
881,94.00, 0.0024
882,94.00, 0.0024
883,94.00, 0.0024
884,94.00, 0.0024
885,94.00, 0.0024
886,94.00, 0.0024
887,94.00, 0.0023
888,94.00, 0.0023
889,94.00, 0.0023
890,94.00, 0.0023
891,94.00, 0.0023
892,94.00, 0.0023
893,94.00, 0.0023
894,94.00, 0.0023
895,94.00, 0.0023
896,94.00, 0.0022
897,94.00, 0.0022
898,94.00, 0.0022
899,94.00, 0.0022
900,94.00, 0.0022
901,94.00, 0.0022
902,94.00, 0.0022
903,94.00, 0.0022
904,94.00, 0.0022
905,94.00, 0.0021
906,94.00, 0.0021
907,94.00, 0.0021
908,94.00, 0.0021
909,94.00, 0.0021
910,94.00, 0.0021
911,94.00, 0.0021
912,94.00, 0.0021
913,94.00, 0.0021
914,94.00, 0.0020
915,94.00, 0.0020
916,94.00, 0.0020
917,94.00, 0.0020
918,94.00, 0.0020
919,94.00, 0.0020
920,94.00, 0.0020
921,94.00, 0.0020
922,94.00, 0.0020
923,94.00, 0.0020
924,94.00, 0.0019
925,94.00, 0.0019
926,94.00, 0.0019
927,94.00, 0.0019
928,94.00, 0.0019
929,94.00, 0.0019
930,94.00, 0.0019
931,94.00, 0.0019
932,94.00, 0.0019
933,94.00, 0.0019
934,94.00, 0.0019
935,94.00, 0.0018
936,94.00, 0.0018
937,94.00, 0.0018
938,94.00, 0.0018
939,94.00, 0.0018
940,94.00, 0.0018
941,94.00, 0.0018
942,94.00, 0.0018
943,94.00, 0.0018
944,94.00, 0.0018
945,94.00, 0.0018
946,94.00, 0.0017
947,94.00, 0.0017
948,94.00, 0.0017
949,94.00, 0.0017
950,94.00, 0.0017
951,94.00, 0.0017
952,94.00, 0.0017
953,94.00, 0.0017
954,94.00, 0.0017
955,94.00, 0.0017
956,94.00, 0.0017
957,94.00, 0.0017
958,94.00, 0.0016
959,94.00, 0.0016
960,94.00, 0.0016
961,94.00, 0.0016
962,94.00, 0.0016
963,94.00, 0.0016
964,94.00, 0.0016
965,94.00, 0.0016
966,94.00, 0.0016
967,94.00, 0.0016
968,94.00, 0.0016
969,94.00, 0.0016
970,94.00, 0.0015
971,94.00, 0.0015
972,94.00, 0.0015
973,94.00, 0.0015
974,94.00, 0.0015
975,94.00, 0.0015
976,94.00, 0.0015
977,94.00, 0.0015
978,94.00, 0.0015
979,94.00, 0.0015
980,94.00, 0.0015
981,94.00, 0.0015
982,94.00, 0.0015
983,94.00, 0.0014
984,94.00, 0.0014
985,94.00, 0.0014
986,94.00, 0.0014
987,94.00, 0.0014
988,94.00, 0.0014
989,94.00, 0.0014
990,94.00, 0.0014
991,94.00, 0.0014
992,94.00, 0.0014
993,94.00, 0.0014
994,94.00, 0.0014
995,94.00, 0.0014
996,94.00, 0.0014
997,94.00, 0.0014
998,94.00, 0.0013
999,94.00, 0.0013
1000,94.00, 0.0013
