Episode, Total Reward, Epsilon
802,-37930.00, 0.0036
803,-34690.00, 0.0036
804,-37510.00, 0.0036
805,-39430.00, 0.0035
806,-40140.00, 0.0035
807,-38800.00, 0.0035
808,-37490.00, 0.0035
809,-34900.00, 0.0035
810,-37970.00, 0.0034
811,-39420.00, 0.0034
812,-40040.00, 0.0034
813,-35690.00, 0.0034
814,-40040.00, 0.0034
815,-35450.00, 0.0034
816,-38160.00, 0.0033
817,-38950.00, 0.0033
818,-37950.00, 0.0033
819,-39890.00, 0.0033
820,-36080.00, 0.0033
821,-38380.00, 0.0033
822,-39760.00, 0.0032
823,-39760.00, 0.0032
824,-39230.00, 0.0032
825,-39710.00, 0.0032
826,-31860.00, 0.0032
827,-37770.00, 0.0032
828,-35850.00, 0.0032
829,-38740.00, 0.0031
830,-39890.00, 0.0031
831,-39890.00, 0.0031
832,-35150.00, 0.0031
833,-24460.00, 0.0031
834,-39710.00, 0.0031
835,-37800.00, 0.0030
836,-38590.00, 0.0030
837,-39020.00, 0.0030
838,-39960.00, 0.0030
839,-36950.00, 0.0030
840,-39860.00, 0.0030
841,-38220.00, 0.0030
842,-39580.00, 0.0029
843,-31570.00, 0.0029
844,-34550.00, 0.0029
845,-33590.00, 0.0029
846,-38720.00, 0.0029
847,-39790.00, 0.0029
848,-40040.00, 0.0029
849,-39840.00, 0.0028
850,-38670.00, 0.0028
851,-34370.00, 0.0028
852,-33930.00, 0.0028
853,-39990.00, 0.0028
854,-35540.00, 0.0028
855,-39990.00, 0.0028
856,-39420.00, 0.0027
857,-36940.00, 0.0027
858,-37870.00, 0.0027
859,-37290.00, 0.0027
860,-36230.00, 0.0027
861,-37330.00, 0.0027
862,-39780.00, 0.0027
863,-34110.00, 0.0026
864,-37650.00, 0.0026
865,-37690.00, 0.0026
866,-37750.00, 0.0026
867,-35470.00, 0.0026
868,-34130.00, 0.0026
869,-39990.00, 0.0026
870,-39790.00, 0.0026
871,-39440.00, 0.0025
872,-34220.00, 0.0025
873,-34460.00, 0.0025
874,-38450.00, 0.0025
875,-31660.00, 0.0025
876,-38660.00, 0.0025
877,-34560.00, 0.0025
878,-36470.00, 0.0025
879,-38940.00, 0.0024
880,-37670.00, 0.0024
881,-32530.00, 0.0024
882,-27430.00, 0.0024
883,-38980.00, 0.0024
884,-34650.00, 0.0024
885,-32670.00, 0.0024
886,-38890.00, 0.0024
887,-37340.00, 0.0023
888,-39570.00, 0.0023
889,-39660.00, 0.0023
890,-37170.00, 0.0023
891,-36200.00, 0.0023
892,-39990.00, 0.0023
893,-38950.00, 0.0023
894,-39940.00, 0.0023
895,-37290.00, 0.0023
896,-39940.00, 0.0022
897,-34330.00, 0.0022
898,-31560.00, 0.0022
899,-39200.00, 0.0022
900,-38420.00, 0.0022
901,-39680.00, 0.0022
902,-38980.00, 0.0022
903,-39730.00, 0.0022
904,-39470.00, 0.0022
905,-39180.00, 0.0021
906,-36550.00, 0.0021
907,-39520.00, 0.0021
908,-36390.00, 0.0021
909,-39650.00, 0.0021
910,-38140.00, 0.0021
911,-39080.00, 0.0021
912,-38920.00, 0.0021
913,-33390.00, 0.0021
914,-39730.00, 0.0020
915,-39940.00, 0.0020
916,-36970.00, 0.0020
917,-38240.00, 0.0020
918,-28970.00, 0.0020
919,-32680.00, 0.0020
920,-38730.00, 0.0020
921,-39470.00, 0.0020
922,-38480.00, 0.0020
923,-37720.00, 0.0020
924,-39730.00, 0.0019
925,-39790.00, 0.0019
926,-36460.00, 0.0019
927,-39730.00, 0.0019
928,-39110.00, 0.0019
929,-38990.00, 0.0019
930,-38610.00, 0.0019
931,-35760.00, 0.0019
932,-38850.00, 0.0019
933,-39760.00, 0.0019
934,-38070.00, 0.0019
935,-35080.00, 0.0018
936,-38970.00, 0.0018
937,-38500.00, 0.0018
938,-39390.00, 0.0018
939,-36710.00, 0.0018
940,-38260.00, 0.0018
941,-39840.00, 0.0018
942,-39360.00, 0.0018
943,-37490.00, 0.0018
944,-39580.00, 0.0018
945,-33430.00, 0.0018
946,-37600.00, 0.0017
947,-39280.00, 0.0017
948,-39740.00, 0.0017
949,-36410.00, 0.0017
950,-37620.00, 0.0017
951,-38740.00, 0.0017
952,-39390.00, 0.0017
953,-36400.00, 0.0017
954,-38740.00, 0.0017
955,-30540.00, 0.0017
956,-38210.00, 0.0017
957,-31070.00, 0.0017
958,-36790.00, 0.0016
959,-39990.00, 0.0016
960,-35270.00, 0.0016
961,-38810.00, 0.0016
962,-39780.00, 0.0016
963,-34560.00, 0.0016
964,-39990.00, 0.0016
965,-35460.00, 0.0016
966,-39790.00, 0.0016
967,-38110.00, 0.0016
968,-28790.00, 0.0016
969,-38320.00, 0.0016
970,-37750.00, 0.0015
971,-34100.00, 0.0015
972,-39840.00, 0.0015
973,-37950.00, 0.0015
974,-33550.00, 0.0015
975,-37970.00, 0.0015
976,-38760.00, 0.0015
977,-39550.00, 0.0015
978,-37230.00, 0.0015
979,-36810.00, 0.0015
980,-39990.00, 0.0015
981,-38790.00, 0.0015
982,-39420.00, 0.0015
983,-38500.00, 0.0014
984,-37090.00, 0.0014
985,-35340.00, 0.0014
986,-39680.00, 0.0014
987,-32250.00, 0.0014
988,-37770.00, 0.0014
989,-39730.00, 0.0014
990,-38370.00, 0.0014
991,-37050.00, 0.0014
992,-36360.00, 0.0014
993,-33760.00, 0.0014
