Episode, Total Reward, Epsilon
765,6677.00, 0.0043
766,8226.00, 0.0043
767,6999.00, 0.0043
768,6489.00, 0.0043
769,8739.00, 0.0042
770,8559.00, 0.0042
771,10449.00, 0.0042
772,6509.00, 0.0042
773,10707.00, 0.0042
774,5059.00, 0.0041
775,7459.00, 0.0041
776,4169.00, 0.0041
777,5229.00, 0.0041
778,6459.00, 0.0040
779,6789.00, 0.0040
780,4527.00, 0.0040
781,4229.00, 0.0040
782,5779.00, 0.0040
783,8699.00, 0.0039
784,5929.00, 0.0039
785,2969.00, 0.0039
786,6309.00, 0.0039
787,2859.00, 0.0039
788,3329.00, 0.0039
789,749.00, 0.0038
790,2628.00, 0.0038
791,4939.00, 0.0038
792,2769.00, 0.0038
793,3419.00, 0.0038
794,2597.00, 0.0037
795,1959.00, 0.0037
796,8459.00, 0.0037
797,1299.00, 0.0037
798,3039.00, 0.0037
799,1559.00, 0.0036
800,3159.00, 0.0036
801,3019.00, 0.0036
802,2069.00, 0.0036
803,869.00, 0.0036
804,5436.00, 0.0036
805,1829.00, 0.0035
806,309.00, 0.0035
807,1358.00, 0.0035
808,5119.00, 0.0035
809,5887.00, 0.0035
810,6709.00, 0.0034
811,6929.00, 0.0034
812,6079.00, 0.0034
813,2169.00, 0.0034
814,5639.00, 0.0034
815,4319.00, 0.0034
816,3949.00, 0.0033
817,5849.00, 0.0033
818,3599.00, 0.0033
819,8219.00, 0.0033
820,5836.00, 0.0033
821,8079.00, 0.0033
822,8109.00, 0.0032
823,6216.00, 0.0032
824,3929.00, 0.0032
825,5579.00, 0.0032
826,2869.00, 0.0032
827,9349.00, 0.0032
828,5649.00, 0.0032
829,7799.00, 0.0031
830,-431.00, 0.0031
831,5079.00, 0.0031
832,3759.00, 0.0031
833,1659.00, 0.0031
834,-853.00, 0.0031
835,4359.00, 0.0030
836,6257.00, 0.0030
837,3126.00, 0.0030
838,5619.00, 0.0030
839,4769.00, 0.0030
840,5018.00, 0.0030
841,4799.00, 0.0030
842,5588.00, 0.0029
843,5259.00, 0.0029
844,7049.00, 0.0029
845,2719.00, 0.0029
846,519.00, 0.0029
847,7388.00, 0.0029
848,3339.00, 0.0029
849,5905.00, 0.0028
850,6457.00, 0.0028
851,409.00, 0.0028
852,3969.00, 0.0028
853,2699.00, 0.0028
854,7779.00, 0.0028
855,9275.00, 0.0028
856,5839.00, 0.0027
857,6479.00, 0.0027
858,5469.00, 0.0027
859,7279.00, 0.0027
860,5479.00, 0.0027
861,3107.00, 0.0027
862,3459.00, 0.0027
863,6689.00, 0.0026
864,7739.00, 0.0026
865,6829.00, 0.0026
866,6949.00, 0.0026
867,8936.00, 0.0026
868,7759.00, 0.0026
869,6409.00, 0.0026
870,6829.00, 0.0026
871,6709.00, 0.0025
872,6449.00, 0.0025
873,9389.00, 0.0025
874,2337.00, 0.0025
875,6079.00, 0.0025
876,6599.00, 0.0025
877,8149.00, 0.0025
878,9859.00, 0.0025
879,6698.00, 0.0024
880,7299.00, 0.0024
881,5039.00, 0.0024
882,5909.00, 0.0024
883,6499.00, 0.0024
884,9269.00, 0.0024
885,3149.00, 0.0024
886,-951.00, 0.0024
887,8809.00, 0.0023
888,3649.00, 0.0023
889,6149.00, 0.0023
890,7798.00, 0.0023
891,8576.00, 0.0023
892,5997.00, 0.0023
893,6378.00, 0.0023
894,8119.00, 0.0023
895,7749.00, 0.0023
896,9649.00, 0.0022
897,7559.00, 0.0022
898,7098.00, 0.0022
899,7108.00, 0.0022
900,4369.00, 0.0022
901,6825.00, 0.0022
902,8505.00, 0.0022
903,10339.00, 0.0022
904,5688.00, 0.0022
905,7976.00, 0.0021
906,8748.00, 0.0021
907,7609.00, 0.0021
908,7459.00, 0.0021
909,6319.00, 0.0021
910,4499.00, 0.0021
911,4699.00, 0.0021
912,5199.00, 0.0021
913,6269.00, 0.0021
914,6558.00, 0.0020
915,9079.00, 0.0020
916,9785.00, 0.0020
917,5486.00, 0.0020
918,6049.00, 0.0020
919,7869.00, 0.0020
920,9079.00, 0.0020
921,7769.00, 0.0020
922,4049.00, 0.0020
923,6219.00, 0.0020
924,4719.00, 0.0019
925,7948.00, 0.0019
926,3799.00, 0.0019
927,3595.00, 0.0019
928,5169.00, 0.0019
929,5629.00, 0.0019
930,5057.00, 0.0019
931,5449.00, 0.0019
932,4557.00, 0.0019
933,5829.00, 0.0019
934,4769.00, 0.0019
935,3325.00, 0.0018
936,5549.00, 0.0018
937,429.00, 0.0018
938,2349.00, 0.0018
939,7189.00, 0.0018
940,3789.00, 0.0018
941,2999.00, 0.0018
942,9449.00, 0.0018
943,8609.00, 0.0018
944,10989.00, 0.0018
945,7009.00, 0.0018
946,10199.00, 0.0017
947,10156.00, 0.0017
948,8009.00, 0.0017
949,9306.00, 0.0017
950,7467.00, 0.0017
951,7409.00, 0.0017
952,4009.00, 0.0017
953,3979.00, 0.0017
954,4319.00, 0.0017
955,8719.00, 0.0017
956,5539.00, 0.0017
957,3059.00, 0.0017
958,7049.00, 0.0016
959,7809.00, 0.0016
960,7249.00, 0.0016
961,8737.00, 0.0016
962,1717.00, 0.0016
963,5649.00, 0.0016
964,9379.00, 0.0016
965,8779.00, 0.0016
966,7309.00, 0.0016
967,9499.00, 0.0016
968,8249.00, 0.0016
969,8759.00, 0.0016
970,7159.00, 0.0015
971,6829.00, 0.0015
972,7269.00, 0.0015
973,5317.00, 0.0015
974,10019.00, 0.0015
975,9159.00, 0.0015
976,8449.00, 0.0015
977,5947.00, 0.0015
978,6149.00, 0.0015
979,4056.00, 0.0015
980,4608.00, 0.0015
981,6679.00, 0.0015
982,4199.00, 0.0015
983,4269.00, 0.0014
984,2999.00, 0.0014
985,4666.00, 0.0014
986,4927.00, 0.0014
987,8139.00, 0.0014
988,7649.00, 0.0014
989,9719.00, 0.0014
990,6859.00, 0.0014
991,6999.00, 0.0014
992,5769.00, 0.0014
993,6969.00, 0.0014
994,3049.00, 0.0014
995,8249.00, 0.0014
996,3869.00, 0.0014
997,7449.00, 0.0014
998,7969.00, 0.0013
999,9569.00, 0.0013
1000,7299.00, 0.0013
